"","Estimate","Std. Error","t value","Pr(>|t|)","OR","OR_lci95","OR_uci95"
"MDSMedium",0.269099485714883,0.111017986577379,2.4239269150078,0.0183848622764012,1.30878534001507,1.05285364198377,1.62692989598337
"MDSHigh",0.167721398743825,0.121214908572709,1.38366972114836,0.171585900517414,1.18260708892682,0.932524530113247,1.49975628695808
