"","Estimate","Std. Error","t value","Pr(>|t|)","OR","OR_lci95","OR_uci95"
"MDSMedium",1.11904078587048,0.0836222984423043,13.3820859593158,1.14739698038435e-19,3.0619157613591,2.59903723162836,3.60723117605568
"MDSHigh",1.20222318379069,0.145199829739355,8.27978370187326,1.63505396081096e-11,3.32750636386167,2.50335421220575,4.42298518825424
